Beech	58	63	United States	272	285	NYT__ENG__20080130.0039.LDC2009T13	/people/person/nationality	27343639	The Penguins claimed Kris Beech off waivers Saturday, but Beech, a much-traveled forward who played for Pittsburgh for three seasons from 2001 to 2004, was unable to join the team before Tuesday's game; he was having problems with his work visa, so he could not enter the United States from his native Canada.	n
Leslie Moonves	161	175	Verrone	106	113	NYT__ENG__20080130.0284.LDC2009T13	/people/person/place_of_birth	27343668	That development came amid some reduction in the good will from a Friday peace-making dinner that matched Verrone and his chief lieutenant, David J. Young, with Leslie Moonves, chief executive of CBS, and his labor relations chief, Harry Isaacs.	n
Moonves	0	7	Walt Disney	48	59	NYT__ENG__20080130.0284.LDC2009T13	/people/person/nationality	27343683	Moonves; Robert A. Iger, chief executive of the Walt Disney Co.; and Peter A. Chernin, the president of News Corp., have been among those deputized to speak for the companies.	n
Peter A. Chernin	69	85	Walt Disney	48	59	NYT__ENG__20080130.0284.LDC2009T13	/people/person/nationality	27343683	Moonves; Robert A. Iger, chief executive of the Walt Disney Co.; and Peter A. Chernin, the president of News Corp., have been among those deputized to speak for the companies.	n
Alan Wertheimer	34	49	Ron Bass	139	147	NYT__ENG__20080130.0284.LDC2009T13	/people/person/nationality	27343684	Guild leaders have been joined by Alan Wertheimer, an entertainment lawyer who represents many writers, including J.J. Abrams ("Lost") and Ron Bass ("Rain Man").	n
Stewart Lee	131	142	Richard Thomas	78	92	NYT__ENG__20080130.0141.LDC2009T13	/people/person/nationality	27343715	But this remarkable work -- which features a spectacularly inventive score by Richard Thomas, with a book and lyrics by Thomas and Stewart Lee -- uncovers something grand within the small, squalid lives it portrays.	n
Richard Thomas	78	92	Thomas	120	126	NYT__ENG__20080130.0141.LDC2009T13	/people/deceased_person/place_of_death	27343715	But this remarkable work -- which features a spectacularly inventive score by Richard Thomas, with a book and lyrics by Thomas and Stewart Lee -- uncovers something grand within the small, squalid lives it portrays.	n
Satan	163	168	Lawrence Clayton	141	157	NYT__ENG__20080130.0141.LDC2009T13	/people/person/religion	27343733	An air of glib, giggly impiety -- of an adolescent urge to see just how much it can get away with -- is more clearly evident here, as Jesus (Lawrence Clayton) and Satan (David Bedella) squabble like potty-mouthed siblings, and God (Luke Grooms) shows up to complain about how weary it is to be he (in an irresistible high-corn-pone aria).	n
Satan	163	168	David Bedella	170	183	NYT__ENG__20080130.0141.LDC2009T13	/people/person/religion	27343733	An air of glib, giggly impiety -- of an adolescent urge to see just how much it can get away with -- is more clearly evident here, as Jesus (Lawrence Clayton) and Satan (David Bedella) squabble like potty-mouthed siblings, and God (Luke Grooms) shows up to complain about how weary it is to be he (in an irresistible high-corn-pone aria).	n
Jerry Springer	12	26	New York	0	8	NYT__ENG__20080130.0141.LDC2009T13	/people/person/nationality	27343748	New York's "Jerry Springer moment," to quote from the show's catchiest song, was alas a criminally short one.	n
Rush Limbaugh	148	161	Grover G. Norquist	82	100	NYT__ENG__20080130.0010.LDC2009T13	/people/person/children	27343826	His opponents include a powerful cross-section of conservative leaders, including Grover G. Norquist, the anti-tax advocate, and the talk-show host Rush Limbaugh.	n
Grover G. Norquist	82	100	Rush Limbaugh	148	161	NYT__ENG__20080130.0010.LDC2009T13	/people/person/parents	27343826	His opponents include a powerful cross-section of conservative leaders, including Grover G. Norquist, the anti-tax advocate, and the talk-show host Rush Limbaugh.	n
Delta Air Lines	120	135	Olivia Cullis	73	86	NYT__ENG__20080130.0053.LDC2009T13	/organization/organization/founders	27343839	When asked about any plans to follow suit on its own flights to Germany, Olivia Cullis, a spokeswoman for Atlanta-based Delta Air Lines, said the company "likes to keep abreast of the competition but we do not have any plans to start any similar flights."	n
Ashia	35	40	smoke inhalation	49	65	NYT__ENG__20080130.0202.LDC2009T13	/people/deceased_person/cause_of_death	27343954	An autopsy Tuesday determined that Ashia died of smoke inhalation and burns.	y
Ashia	35	40	smoke	49	54	NYT__ENG__20080130.0202.LDC2009T13	/people/deceased_person/cause_of_death	27343954	An autopsy Tuesday determined that Ashia died of smoke inhalation and burns.	n
Eddie	96	101	Ann	112	115	NYT__ENG__20080130.0232.LDC2009T13	/people/person/parents	27344003	After Mass, about 200 people posed on the front steps of the church for a photo to send back to Eddie's mother, Ann, so she would know that Eddie mattered here.	y
Ann	112	115	Eddie	96	101	NYT__ENG__20080130.0232.LDC2009T13	/people/person/children	27344003	After Mass, about 200 people posed on the front steps of the church for a photo to send back to Eddie's mother, Ann, so she would know that Eddie mattered here.	y
religion	113	121	United Church of Christ	144	167	NYT__ENG__20080130.0171.LDC2009T13	/people/person/religion	27344012	Prompted by what he called the increasingly vocal hostility of some religions to science, and some scientists to religion, the president of the United Church of Christ has appealed for both groups to communicate more openly and to recognize, as he put it, that each has something to contribute to the other.	n
Edwards	18	25	North Carolina	38	52	NYT__ENG__20080130.0249.LDC2009T13	/people/person/place_of_birth	27344036	The withdrawal of Edwards, the former North Carolina senator who rode a populist message of equal parts hope and anger to a robust second-place finish in the Iowa caucuses, weeds the Democratic contest down to two major contenders: Senators Hillary Clinton of New York and Barack Obama of Illinois, each of whom Wednesday staked a claim to Edwards's largely working-class constituency.	n
Clinton	4	11	American people	158	173	NYT__ENG__20080130.0249.LDC2009T13	/people/person/nationality	27344041	And Clinton herself said she hoped "we could get back to talking about the issues, drawing the contrasts that are based in fact that have a connection to the American people."	n
Democratic	59	69	Edwards	0	7	NYT__ENG__20080130.0249.LDC2009T13	/organization/organization/founders	27344065	Edwards's withdrawal will also change the character of the Democratic debates, she said, where he sometimes worked in tandem with Obama against Clinton.	n
Fowler	0	6	congressional	204	217	NYT__ENG__20080130.0249.LDC2009T13	/people/person/nationality	27344070	Fowler noted that Edwards's withdrawal removes some complications in the delegate-selection process, in which Democrats in most states apportion them based on a candidate's percentage of the vote in each congressional district, meaning that sometimes a distant third place can secure delegates.	n
Edwards	18	25	congressional	204	217	NYT__ENG__20080130.0249.LDC2009T13	/people/person/nationality	27344070	Fowler noted that Edwards's withdrawal removes some complications in the delegate-selection process, in which Democrats in most states apportion them based on a candidate's percentage of the vote in each congressional district, meaning that sometimes a distant third place can secure delegates.	n
Patriots	40	48	Lake Pontchartrain	97	115	NYT__ENG__20080130.0257.LDC2009T13	/people/person/nationality	27344085	Eight months after Marquise Hill of the Patriots accidentally drowned in the lead gray depths of Lake Pontchartrain in the lap of New Orleans, the women he left behind - Sherry Hill and Inell Benn - have little to say to each other, their relationship strained by the knotty conflicts that often develop when a person of considerable means dies without a will.	n
Hill	187	191	Patriots	203	211	NYT__ENG__20080130.0257.LDC2009T13	/people/person/children	27344098	And players throughout the NFL, led by Jarvis Green of the Patriots, Hill's boyhood friend, donated money and pledged to help care for Hill's son, Ma'shy, who was born seven months after Hill helped the Patriots win their last Super Bowl in 2005.	n
Benn	44	48	Round Rock	80	90	NYT__ENG__20080130.0257.LDC2009T13	/people/deceased_person/place_of_death	27344099	"They have been supportive and protective," Benn said in her small apartment in Round Rock, Texas, as she prepared to drop off Ma'shy at day care on her way to a college study group.	n
painting	102	110	Hill	114	118	NYT__ENG__20080130.0257.LDC2009T13	/people/person/children	27344101	Ma'shy, whose name is derived from shortened versions of Marquise and Sherry, sleeps with a large oil painting of Hill, wearing his Patriots jersey, on his bedroom wall.	n
Benn	55	59	New Orleans	120	131	NYT__ENG__20080130.0257.LDC2009T13	/people/person/place_of_birth	27344109	A 6-foot-6-inch, 300-pound defensive end, Hill had met Benn when they worked together at the Jazzland amusement park in New Orleans the summer after their junior year in high school.	n
Patriots	10	18	Hill	28	32	NYT__ENG__20080130.0257.LDC2009T13	/people/person/children	27344118	After the Patriots selected Hill in the second round of the 2004 draft, Benn joined him in Bellingham, Mass., settling in a condominium about 20 minutes from Gillette Stadium.	n
Benn	72	76	Bellingham	91	101	NYT__ENG__20080130.0257.LDC2009T13	/people/deceased_person/place_of_death	27344118	After the Patriots selected Hill in the second round of the 2004 draft, Benn joined him in Bellingham, Mass., settling in a condominium about 20 minutes from Gillette Stadium.	n
Benn	0	4	Hill	119	123	NYT__ENG__20080130.0257.LDC2009T13	/people/person/parents	27344120	Benn decided last winter to move near her parents, taking Ma'shy with her, though she maintained her relationship with Hill.	n
Hill	21	25	Benn	71	75	NYT__ENG__20080130.0257.LDC2009T13	/people/person/children	27344149	Seventeen days after Hill's funeral, an Orleans Parish judge appointed Benn the administrator of Hill's estate.	n
Hill	80	84	Benn	98	102	NYT__ENG__20080130.0257.LDC2009T13	/people/person/children	27344157	Court records show the policy was worth $1 million and was split evenly between Hill's mother and Benn.	n
Benn	0	4	Austin	18	24	NYT__ENG__20080130.0257.LDC2009T13	/people/person/place_of_birth	27344168	Benn, who attends Austin Community College and hopes to become a medical sonographer, indicated she was mystified by Sherry Hill's distress.	n
Doug MacLean	207	219	Tampa	100	105	NYT__ENG__20080130.0011.LDC2009T13	/people/person/place_of_birth	27344192	No exclusivity means the process could open up to other parties, most notably a group that includes Tampa attorneys Tom Scarritt and Steve Burton, and Koules' partners in an earlier attempt to buy the team, Doug MacLean and Jeff Sherrin.	n
Steve Burton	133	145	Tampa	100	105	NYT__ENG__20080130.0011.LDC2009T13	/people/person/place_of_birth	27344192	No exclusivity means the process could open up to other parties, most notably a group that includes Tampa attorneys Tom Scarritt and Steve Burton, and Koules' partners in an earlier attempt to buy the team, Doug MacLean and Jeff Sherrin.	n
Campbell	4	12	Koules	72	78	NYT__ENG__20080130.0011.LDC2009T13	/people/person/parents	27344196	But Campbell said Palace Sports is "optimistic" of striking a deal with Koules, and commissioner Gary Bettman on Saturday said there are "no red flags."	n
BOWMAN	0	6	Tampa Bay	205	214	NYT__ENG__20080130.0011.LDC2009T13	/people/deceased_person/place_of_death	27344201	BOWMAN PRAISES BOYLE: Hall of Fame coach Scotty Bowman said Dan Boyle is one of the top five or six offensive defensemen in the league, and his 45-game absence because of two wrist surgeries was harder on Tampa Bay than its goalie problems.	n
McQueen	0	7	Chad	14	18	NYT__ENG__20080130.0158.LDC2009T13	/people/person/nationality	27344406	McQueen's son Chad contributes an introduction.	n
Bush	65	69	al-Maliki	101	110	NYT__ENG__20080130.0243.LDC2009T13	/people/person/religion	27344458	McCain pointed to remarks Romney made last year that he believed Bush and Iraqi Prime Minister Nouri al-Maliki should have "a series of timetables and milestones" that they discussed among themselves but did not announce publicly.	n
David Petraeus	280	294	Iraq	236	240	NYT__ENG__20080130.0243.LDC2009T13	/people/person/nationality	27344459	But Romney has not called for a specific date for withdrawal from Iraq and has said that he supports the president's current strategy, although he has said that he anticipates more and more American troops moving into a support role in Iraq in the next year, similar to what Gen. David Petraeus outlined in his testimony before Congress last year.	n
David Petraeus	280	294	American	190	198	NYT__ENG__20080130.0243.LDC2009T13	/people/person/nationality	27344459	But Romney has not called for a specific date for withdrawal from Iraq and has said that he supports the president's current strategy, although he has said that he anticipates more and more American troops moving into a support role in Iraq in the next year, similar to what Gen. David Petraeus outlined in his testimony before Congress last year.	n
